x_ifp_mocap,y_ifp_mocap,x_ifp_exo,y_ifp_exo,x_ifd_mocap,y_ifd_mocap,x_ifd_exo,y_ifd_exo
0.03986218925074067,0.028495716663002792,0.03588359272806169,0.029740207637490024,0.04636230286597669,0.05367007907774973,0.047969830933888735,0.05276026076583894
0.04007138307287507,0.028200784716509254,0.03624780895977696,0.029406777781288848,0.04705883864847826,0.05324425621266912,0.04852665439338387,0.05232467373221748
0.04027805092868941,0.027904813444742868,0.03660675797040583,0.029071476721761955,0.0477415861280159,0.05281054857399401,0.04907891526580305,0.05188474681613618
0.040482190057686745,0.027607830196039098,0.036960479986405455,0.02873437308849322,0.04841087141235635,0.05236941358596218,0.04962638558547432,0.0514406461282388
0.040683792281347844,0.027309870845687673,0.03730901539494535,0.02839553372982817,0.0490669933832652,0.05192128972564686,0.05016884102658731,0.05099254425608507
0.04088286402658928,0.027010950168096876,0.037652404712849766,0.028055023743963375,0.04971025570543444,0.05146656621325622,0.0507060628414754,0.05054061934339027
0.04107939757580238,0.026711104335260305,0.03799068855668915,0.027712906509827384,0.05034093628110515,0.05100562842630145,0.0512378395872778,0.05008505413969909
0.041273391128419164,0.026410361314463893,0.038323907613991536,0.027369243717734387,0.05095929165566987,0.05053883683564435,0.05176396863290823,0.04962603503651608
0.0414648425997311,0.02610875003096712,0.03865210261554691,0.027024095399792086,0.05156556970142319,0.050066531898601344,0.05228425744332045,0.04916375110514601
0.041653753242571354,0.02580629459660911,0.03897531430877456,0.02667751996004704,0.05216002580076556,0.049589024400669354,0.052798524642668945,0.04869839315038432
0.04184011583014532,0.025503033296453644,0.03929358343212645,0.026329574204350892,0.05274287236848847,0.04910663259540836,0.05330660086204052,0.04823015279280202
0.04202393356100484,0.025198988234852827,0.03960695069049692,0.02598031336993284,0.05331433793781313,0.04861963658215842,0.05380832938090585,0.04775922159076887
0.04220520515507829,0.024894189238007996,0.039915456731611,0.02562979115466403,0.053874634657866294,0.04812831102213104,0.054303566574295706,0.04728579021161912
0.0423839285537095,0.024588668128917607,0.04021914212336246,0.025278059746000725,0.05442395523787942,0.047632924624723155,0.05479218217992743,0.04681004765956211
0.04256010137469878,0.02428245809170405,0.04051804733207352,0.024925169849594156,0.054962495609203146,0.04713372976861369,0.055274059401122316,0.046332180566134806
0.04273372417882763,0.02397558795541589,0.0408122127016485,0.02457117071755563,0.05549044321155139,0.046630965231465454,0.05574909486239571,0.04585237254724446
0.04290479788136629,0.023668086503963667,0.04110167843359272,0.024216110176366615,0.056007982952020585,0.04612485699760728,0.05621719843511894,0.04537080362920258
0.04307332987545685,0.023359971178066038,0.04138648456787009,0.023860034654424017,0.05651529674834525,0.045615611510084586,0.05667829295071421,0.04488764974464236
0.04323931221733214,0.023051288011130135,0.0416666709645711,0.02350298920921194,0.05701254178822246,0.04510345677494002,0.05713231381850596,0.04440308229786909
0.04340275548538529,0.0227420495179273,0.04194227728636494,0.023145017554092068,0.05749989585865112,0.04458857403091193,0.0575792085646951,0.04391726779803
0.04356365600770606,0.02243229536276339,0.04221334298170874,0.022786162084704922,0.05797751332200543,0.04407116588141612,0.05801893630800474,0.04343036755751854
0.04372201832505796,0.022122050392838738,0.04247990726878756,0.022426463904976046,0.05844554537343338,0.04355141695500658,0.05845146718644026,0.042942537452242094
0.043877844704086295,0.021811344390570846,0.04274200912015932,0.022065962852720652,0.058904145852638805,0.04302950344815663,0.05887678174836698,0.04245392773978186
0.044031138302882904,0.021500206039766184,0.04299968724807911,0.021704697524841943,0.059353465723403734,0.04250559302545048,0.059294870319791804,0.041964682931040234
0.04418190095694687,0.021188667438763985,0.043252980090477525,0.021342705302117917,0.05979363832034305,0.0419798592395324,0.05970573235838547,0.04147494171069534
0.044330138675255426,0.020876752741569353,0.043501925797568536,0.02098002237357327,0.06022481021622919,0.04145245240414604,0.06010937580344092,0.04098483690164251
0.044475851972784336,0.020564498323445084,0.043746562219062146,0.0206166837604322,0.06064711001730656,0.04092353595437143,0.06050581642965827,0.04049449546858097
0.04461905117679192,0.020251920207299448,0.04398692689195845,0.02025272333964949,0.06106067999879526,0.04039324195338824,0.06089507721140652,0.040004038555982516
0.04475973483101701,0.019939060606183112,0.04422305702889889,0.019888173867017425,0.06146564191416752,0.03986172781037898,0.061277187702950306,0.039513581555837035
0.044897907263951896,0.019625950252601165,0.04445498950705236,0.019523066999846045,0.06186211716207798,0.039329137368708064,0.06165218343906406,0.03902323420079025
0.0450335808683299,0.01931260195249701,0.04468276085751277,0.019157433319215655,0.06225024583496072,0.038795580354855995,0.062020105359486766,0.0385331006785577
0.04516675792226243,0.018999052049819342,0.04490640725518652,0.018791302351799752,0.06263014117358655,0.038261197449991464,0.062380999259807196,0.038043279763796886
0.04529744283532685,0.018685333087218352,0.04512596450914742,0.018424702591258238,0.06300192175885981,0.037726116318119784,0.06273491527060847,0.03755386496394046
0.04542564674490995,0.018371462048695313,0.04534146805343811,0.01805766151919963,0.06336571270347686,0.03719044271721901,0.06308190736603858,0.037064944675819875
0.045551372432257056,0.018057476831988793,0.04555295293829689,0.017690205625712427,0.06372162339334589,0.03665430398102286,0.06342203290240943,0.03657660235023752
0.04567462589473779,0.01774340861773038,0.04576045382178906,0.01732236042946622,0.06406976116243553,0.03611782013165655,0.06375535218694747,0.036088916661967146
0.04579541638798192,0.01742928104803398,0.04596400496182307,0.01695415049738168,0.06441024432351701,0.03558109034987556,0.06408192807642629,0.03560196168296928
0.04591375257227046,0.01711511976973365,0.046163640208531254,0.01658559946387131,0.06474318533391553,0.03504421517007908,0.06440182560508713,0.03511580705690319
0.04602963897519112,0.01680096234784087,0.046359392996996124,0.016216730049650963,0.06506867948550382,0.03450731534462345,0.06471511164100026,0.03463051817328697
0.0461430864784171,0.01648683020611669,0.04655129634030249,0.01584756408012354,0.06538684360019865,0.03397047432963629,0.0650218545698205,0.034146156339911846
0.04625410446082987,0.016172749318734837,0.04673938282289765,0.015478122503335967,0.0656977813654109,0.033433787191072116,0.06532212400474455,0.03366277895234515
0.04636270138268938,0.015858749020637553,0.046923684594240414,0.015108425407510548,0.06600159578932219,0.03289734715795878,0.06561599052137448,0.033180439659564145
0.046468883305753717,0.015544866815648296,0.04710423336272153,0.01473849203815264,0.06629837858041471,0.03236126111264899,0.06590352541612451,0.0326991885249501
0.046572663480372284,0.01523111999637578,0.04728106038983734,0.014368340814736008,0.06658823909562954,0.03182559898156598,0.06618480048677337,0.032219072182035596
0.046674053251850894,0.014917531734284579,0.047454196484599726,0.013997989346967346,0.06687127846878346,0.031290439036792066,0.0664598878337546,0.031740133984543145
0.04677305739595569,0.014604146734220218,0.04762367199816481,0.01362745445063196,0.0671475829926652,0.030755886786271242,0.06672885968078822,0.03126241415037993
0.046869693781249964,0.01429096934612409,0.047789516818663724,0.013256752163022523,0.06741726091185155,0.030221992069522023,0.06699178821348349,0.030785949899361925
0.046963969123098755,0.013978040070218238,0.04795176036621894,0.01288589775795243,0.06768040052334418,0.029688847498193578,0.06724874543458471,0.03031077558453328
0.047055893470758815,0.013665390212818575,0.048110431588129735,0.01251490576035566,0.06793709055962187,0.02915653633362117,0.06749980303458,0.029836922817026018
0.047145480110695734,0.013353041044346139,0.04826555895421028,0.012143789960475285,0.06818742921934895,0.028625119413345168,0.06774503227645146,0.029364420584470863
0.047232742495559005,0.013041013624263069,0.04841717045226521,0.011772563427642088,0.06843151004952577,0.02809465950135496,0.06798450389340632,0.028893295363023846
0.047317689998757025,0.012729344569989849,0.04856529358368611,0.011401238523645205,0.06866941816476145,0.02756523700438871,0.06821828799849418,0.028423571223117464
0.04740033602074894,0.0124180572200361,0.04870995535915358,0.011029826915696608,0.06890124397054817,0.027036913445276853,0.0684464540050803,0.027955269929081317
0.047480694951764886,0.012107171713387438,0.04885118229442981,0.010658339588990942,0.06912708032722355,0.026509740934784334,0.06866907055721345,0.02748841103280311
